"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mcf2",10.1525053467196,-1.10986761772461,0.371438092014648,-2.98802853445856,0.0028078333822565,0.999563971498878
"LOC101834868",9.34419770636245,1.66155957036605,0.556129477638922,2.98772073262559,0.00281066250715929,0.999563971498878
"Mmgt1",57.3802419823109,-0.419587849773678,0.140889546663205,-2.97813329456372,0.00290009831137649,0.999563971498878
"Dynll1",475.146616092237,-0.189131345523127,0.063578903410627,-2.97475004093125,0.00293227373866502,0.999563971498878
"LOC121135370",7.13050723613746,1.08484647366648,0.370315196013983,2.92952189200877,0.00339483898603399,0.999563971498878
"Stxbp6",108.902070509878,-0.750553935417317,0.259316186522815,-2.89435821759349,0.00379934448967418,0.999563971498878
"Calml4",21.3660983615365,-0.972570135140085,0.336578694902083,-2.8895772366787,0.00385760229087665,0.999563971498878
"Tacr3",29.804285722354,-0.842732026886895,0.292075164758322,-2.88532586323872,0.0039100870758958,0.999563971498878
"Myom1",23.6800888799062,0.559411653822899,0.194600935928255,2.87466065440272,0.004044619446652,0.999563971498878
"Zbed6",28.3194591620296,0.63781680927978,0.222477181683998,2.86688641258375,0.00414531763004118,0.999563971498878
"Ctsk",8.92247124118334,0.987324040309174,0.344745219391588,2.86392380451749,0.00418428650810166,0.999563971498878
